SubjNum	Condition	Movie	MS
e2801	warned	A	7014
e2801	warned	A	13357
e2801	warned	A	18857
e2801	warned	A	24352
e2801	warned	A	30881
e2801	warned	A	43112
e2801	warned	A	71586
e2801	warned	A	87203
e2801	warned	A	102427
e2801	warned	A	121738
e2801	warned	A	124037
e2801	warned	A	163235
e2801	warned	A	174064
e2801	warned	B	10952
e2801	warned	B	16952
e2801	warned	B	27136
e2801	warned	B	42233
e2801	warned	B	52626
e2801	warned	B	58260
e2801	warned	B	69339
e2801	warned	B	83910
e2801	warned	B	100036
e2801	warned	B	107669
e2801	warned	B	111666
e2801	warned	B	130037
e2801	warned	B	132393
e2801	warned	B	134262
e2801	warned	B	138408
e2801	warned	B	150920
e2801	warned	B	156582
e2801	warned	B	163615
e2801	warned	B	166978
e2801	warned	B	170926
e2801	warned	B	174395
e2801	warned	B	180100
e2801	warned	B	182978
e2801	warned	B	186357
e2801	warned	B	195217
e2801	warned	B	197257
e2801	warned	B	199585
e2801	warned	B	213519
e2801	warned	B	222655
e2801	warned	B	240142
e2801	warned	B	250353
e2801	warned	B	256688
e2801	warned	B	268683
e2801	warned	B	277152
e2801	warned	B	302506
e2801	warned	B	304186
e2801	warned	B	311375
e2801	warned	B	322676
e2801	warned	B	324683
e2801	warned	C	20520
e2801	warned	C	23773
e2801	warned	C	27703
e2801	warned	C	34495
e2801	warned	C	43118
e2801	warned	C	47033
e2801	warned	C	52960
e2801	warned	C	57309
e2801	warned	C	62304
e2801	warned	C	66271
e2801	warned	C	72319
e2801	warned	C	75949
e2801	warned	C	82545
e2801	warned	C	94266
e2801	warned	C	103394
e2801	warned	C	115028
e2801	warned	C	119246
e2801	warned	C	121901
e2801	warned	C	123507
e2801	warned	C	126405
e2801	warned	C	130045
e2801	warned	C	132881
e2801	warned	C	135440
e2801	warned	C	139083
e2801	warned	C	140243
e2801	warned	C	142121
e2801	warned	C	145071
e2801	warned	C	153247
e2801	warned	C	155999
e2801	warned	C	159390
e2801	warned	C	163526
e2801	warned	C	171507
e2801	warned	C	173853
e2801	warned	C	177468
e2801	warned	C	179289
e2801	warned	C	184750
e2801	warned	C	185558
e2801	warned	C	188427
e2801	warned	C	191166
e2801	warned	C	193422
e2801	warned	C	200589
e2801	warned	C	210283
e2801	warned	C	213201
e2801	warned	C	216282
e2801	warned	C	226071
e2801	warned	C	231393
e2801	warned	C	233257
e2801	warned	C	234882
e2801	warned	C	238874
e2801	warned	C	241779
e2801	warned	C	243558
e2802	warned	B	17510
e2802	warned	B	26699
e2802	warned	B	42246
e2802	warned	B	53005
e2802	warned	B	58579
e2802	warned	B	76135
e2802	warned	B	112325
e2802	warned	B	119377
e2802	warned	B	150533
e2802	warned	B	201239
e2802	warned	B	268988
e2802	warned	B	304315
e2802	warned	B	322943
e2802	warned	C	32679
e2802	warned	C	81075
e2802	warned	C	129823
e2802	warned	C	188270
e2802	warned	C	206105
e2802	warned	C	218838
e2802	warned	C	241578
e2802	warned	A	18264
e2802	warned	A	31826
e2802	warned	A	72412
e2802	warned	A	87326
e2802	warned	A	105697
e2802	warned	A	121729
e2802	warned	A	138474
e2802	warned	A	163595
e2802	warned	A	175462
e2803	warned	C	19717
e2803	warned	C	21566
e2803	warned	C	22993
e2803	warned	C	27757
e2803	warned	C	34636
e2803	warned	C	38600
e2803	warned	C	43126
e2803	warned	C	47079
e2803	warned	C	56942
e2803	warned	C	64380
e2803	warned	C	75532
e2803	warned	C	115685
e2803	warned	C	130082
e2803	warned	C	132396
e2803	warned	C	146553
e2803	warned	C	165585
e2803	warned	C	186548
e2803	warned	C	202137
e2803	warned	C	210290
e2803	warned	C	218180
e2803	warned	C	228276
e2803	warned	C	240412
e2803	warned	C	243128
e2803	warned	C	245039
e2803	warned	A	8047
e2803	warned	A	18361
e2803	warned	A	26962
e2803	warned	A	27847
e2803	warned	A	41555
e2803	warned	A	49269
e2803	warned	A	72334
e2803	warned	A	79234
e2803	warned	A	88690
e2803	warned	A	104784
e2803	warned	A	109912
e2803	warned	A	121790
e2803	warned	A	141335
e2803	warned	A	163103
e2803	warned	A	167031
e2803	warned	A	173458
e2803	warned	A	175457
e2803	warned	B	11781
e2803	warned	B	16043
e2803	warned	B	26061
e2803	warned	B	41198
e2803	warned	B	53832
e2803	warned	B	56340
e2803	warned	B	63594
e2803	warned	B	66209
e2803	warned	B	68932
e2803	warned	B	73298
e2803	warned	B	111753
e2803	warned	B	141005
e2803	warned	B	175206
e2803	warned	B	190053
e2803	warned	B	200515
e2803	warned	B	223070
e2803	warned	B	238556
e2803	warned	B	250019
e2803	warned	B	262547
e2803	warned	B	268478
e2803	warned	B	300462
e2803	warned	B	303993
e2803	warned	B	311644
e2803	warned	B	320237
e2803	warned	B	322595
e2803	warned	B	324638
e2803	warned	B	328015
e2804	warned	C	21624
e2804	warned	C	22850
e2804	warned	C	27310
e2804	warned	C	31192
e2804	warned	C	37395
e2804	warned	C	42518
e2804	warned	C	49275
e2804	warned	C	53872
e2804	warned	C	63012
e2804	warned	C	67956
e2804	warned	C	72893
e2804	warned	C	79883
e2804	warned	C	84137
e2804	warned	C	95534
e2804	warned	C	106467
e2804	warned	C	114533
e2804	warned	C	120128
e2804	warned	C	123893
e2804	warned	C	130742
e2804	warned	C	131834
e2804	warned	C	137865
e2804	warned	C	138687
e2804	warned	C	140855
e2804	warned	C	142890
e2804	warned	C	148327
e2804	warned	C	151635
e2804	warned	C	166838
e2804	warned	C	186942
e2804	warned	C	196505
e2804	warned	C	205468
e2804	warned	C	211028
e2804	warned	C	220842
e2804	warned	C	228564
e2804	warned	C	238817
e2804	warned	C	240459
e2804	warned	B	11121
e2804	warned	B	12834
e2804	warned	B	17334
e2804	warned	B	19315
e2804	warned	B	23516
e2804	warned	B	26646
e2804	warned	B	29079
e2804	warned	B	37431
e2804	warned	B	39718
e2804	warned	B	45777
e2804	warned	B	50956
e2804	warned	B	53775
e2804	warned	B	57284
e2804	warned	B	62202
e2804	warned	B	66122
e2804	warned	B	69131
e2804	warned	B	73097
e2804	warned	B	75732
e2804	warned	B	78575
e2804	warned	B	83251
e2804	warned	B	87004
e2804	warned	B	94581
e2804	warned	B	106322
e2804	warned	B	109480
e2804	warned	B	116858
e2804	warned	B	126478
e2804	warned	B	129259
e2804	warned	B	131300
e2804	warned	B	133245
e2804	warned	B	137230
e2804	warned	B	153473
e2804	warned	B	157521
e2804	warned	B	168503
e2804	warned	B	179548
e2804	warned	B	181488
e2804	warned	B	184904
e2804	warned	B	193895
e2804	warned	B	198920
e2804	warned	B	204026
e2804	warned	B	210761
e2804	warned	B	212618
e2804	warned	B	217970
e2804	warned	B	223767
e2804	warned	B	227151
e2804	warned	B	230559
e2804	warned	B	236831
e2804	warned	B	244328
e2804	warned	B	248296
e2804	warned	B	253575
e2804	warned	B	256364
e2804	warned	B	263111
e2804	warned	B	266192
e2804	warned	B	273642
e2804	warned	B	274859
e2804	warned	B	279295
e2804	warned	B	284011
e2804	warned	B	288420
e2804	warned	B	296122
e2804	warned	B	305645
e2804	warned	B	315099
e2804	warned	B	320393
e2804	warned	B	328248
e2804	warned	A	6854
e2804	warned	A	9405
e2804	warned	A	13805
e2804	warned	A	16833
e2804	warned	A	20890
e2804	warned	A	26781
e2804	warned	A	33559
e2804	warned	A	36547
e2804	warned	A	40799
e2804	warned	A	48356
e2804	warned	A	67832
e2804	warned	A	73689
e2804	warned	A	83942
e2804	warned	A	90305
e2804	warned	A	96650
e2804	warned	A	104067
e2804	warned	A	109000
e2804	warned	A	113173
e2804	warned	A	121379
e2804	warned	A	127978
e2804	warned	A	133352
e2804	warned	A	138738
e2804	warned	A	148454
e2804	warned	A	153583
e2804	warned	A	157788
e2804	warned	A	160926
e2804	warned	A	166939
e2804	warned	A	169531
e2804	warned	A	172256
e2804	warned	A	174933
e2805	warned	B	16535
e2805	warned	B	26557
e2805	warned	B	40351
e2805	warned	B	52537
e2805	warned	B	56879
e2805	warned	B	68518
e2805	warned	B	77814
e2805	warned	B	91629
e2805	warned	B	96240
e2805	warned	B	106965
e2805	warned	B	110149
e2805	warned	B	120845
e2805	warned	B	203416
e2805	warned	B	238886
e2805	warned	B	269772
e2805	warned	B	279490
e2805	warned	B	303072
e2805	warned	B	322916
e2805	warned	B	325665
e2805	warned	A	12170
e2805	warned	A	18476
e2805	warned	A	25824
e2805	warned	A	30835
e2805	warned	A	42078
e2805	warned	A	72042
e2805	warned	A	83588
e2805	warned	A	87326
e2805	warned	A	102728
e2805	warned	A	106443
e2805	warned	A	121851
e2805	warned	A	163613
e2805	warned	A	168014
e2805	warned	A	172446
e2805	warned	A	174162
e2805	warned	C	28056
e2805	warned	C	34278
e2805	warned	C	40866
e2805	warned	C	46392
e2805	warned	C	50971
e2805	warned	C	51181
e2805	warned	C	56396
e2805	warned	C	61400
e2805	warned	C	66247
e2805	warned	C	69160
e2805	warned	C	76187
e2805	warned	C	85583
e2805	warned	C	93648
e2805	warned	C	103974
e2805	warned	C	114313
e2805	warned	C	119361
e2805	warned	C	124188
e2805	warned	C	125928
e2805	warned	C	130258
e2805	warned	C	138751
e2805	warned	C	140401
e2805	warned	C	142412
e2805	warned	C	145182
e2805	warned	C	148000
e2805	warned	C	149453
e2805	warned	C	153192
e2805	warned	C	155654
e2805	warned	C	159136
e2805	warned	C	162485
e2805	warned	C	167479
e2805	warned	C	171307
e2805	warned	C	173327
e2805	warned	C	177101
e2805	warned	C	183941
e2805	warned	C	187324
e2805	warned	C	193181
e2805	warned	C	197826
e2805	warned	C	202635
e2805	warned	C	210154
e2805	warned	C	211937
e2805	warned	C	217669
e2805	warned	C	226423
e2805	warned	C	232532
e2805	warned	C	241153
e2807	unwarned	A	8031
e2807	unwarned	A	17289
e2807	unwarned	A	26034
e2807	unwarned	A	49554
e2807	unwarned	A	74919
e2807	unwarned	A	95607
e2807	unwarned	A	117581
e2807	unwarned	A	139918
e2807	unwarned	A	172283
e2807	unwarned	B	12064
e2807	unwarned	B	17907
e2807	unwarned	B	26395
e2807	unwarned	B	41577
e2807	unwarned	B	52223
e2807	unwarned	B	57465
e2807	unwarned	B	63801
e2807	unwarned	B	75920
e2807	unwarned	B	112085
e2807	unwarned	B	201253
e2807	unwarned	B	280302
e2807	unwarned	B	304526
e2807	unwarned	B	327364
e2807	unwarned	C	20490
e2807	unwarned	C	26653
e2807	unwarned	C	35075
e2807	unwarned	C	43303
e2807	unwarned	C	47407
e2807	unwarned	C	51918
e2807	unwarned	C	56638
e2807	unwarned	C	61373
e2807	unwarned	C	64642
e2807	unwarned	C	71487
e2807	unwarned	C	75308
e2807	unwarned	C	82027
e2807	unwarned	C	89642
e2807	unwarned	C	97976
e2807	unwarned	C	108106
e2807	unwarned	C	116157
e2807	unwarned	C	119778
e2807	unwarned	C	121896
e2807	unwarned	C	125434
e2807	unwarned	C	138053
e2807	unwarned	C	140733
e2807	unwarned	C	141196
e2807	unwarned	C	143447
e2807	unwarned	C	151012
e2807	unwarned	C	154034
e2807	unwarned	C	157555
e2807	unwarned	C	160444
e2807	unwarned	C	166287
e2807	unwarned	C	170012
e2807	unwarned	C	171833
e2807	unwarned	C	174190
e2807	unwarned	C	181712
e2807	unwarned	C	189348
e2807	unwarned	C	196475
e2807	unwarned	C	201690
e2807	unwarned	C	209873
e2807	unwarned	C	211299
e2807	unwarned	C	213155
e2807	unwarned	C	219448
e2807	unwarned	C	226751
e2807	unwarned	C	238545
e2807	unwarned	C	243066
e2808	unwarned	B	17663
e2808	unwarned	B	27191
e2808	unwarned	B	42427
e2808	unwarned	B	53024
e2808	unwarned	B	58511
e2808	unwarned	B	74849
e2808	unwarned	B	112156
e2808	unwarned	B	150548
e2808	unwarned	B	202863
e2808	unwarned	B	273075
e2808	unwarned	B	326608
e2808	unwarned	C	34431
e2808	unwarned	C	78981
e2808	unwarned	C	131001
e2808	unwarned	C	192121
e2808	unwarned	C	203131
e2808	unwarned	C	220705
e2808	unwarned	C	240650
e2808	unwarned	A	19898
e2808	unwarned	A	107360
e2808	unwarned	A	165329
e2808	unwarned	A	175757
e2809	unwarned	C	3315
e2809	unwarned	C	20951
e2809	unwarned	C	34686
e2809	unwarned	C	41380
e2809	unwarned	C	79465
e2809	unwarned	C	131923
e2809	unwarned	C	191861
e2809	unwarned	C	218032
e2809	unwarned	C	228497
e2809	unwarned	C	239422
e2809	unwarned	C	246584
e2809	unwarned	A	3927
e2809	unwarned	A	9069
e2809	unwarned	A	22438
e2809	unwarned	A	48120
e2809	unwarned	A	81137
e2809	unwarned	A	101696
e2809	unwarned	A	119622
e2809	unwarned	A	137940
e2809	unwarned	A	167026
e2809	unwarned	A	175660
e2809	unwarned	B	3529
e2809	unwarned	B	15735
e2809	unwarned	B	52434
e2809	unwarned	B	62121
e2809	unwarned	B	85971
e2809	unwarned	B	116714
e2809	unwarned	B	188659
e2809	unwarned	B	241330
e2809	unwarned	B	245810
e2809	unwarned	B	259219
e2809	unwarned	B	278468
e2809	unwarned	B	301829
e2809	unwarned	B	320244
e2809	unwarned	B	330835
e2813	unwarned	A	6567
e2813	unwarned	A	18988
e2813	unwarned	A	26871
e2813	unwarned	A	40615
e2813	unwarned	A	45448
e2813	unwarned	A	72559
e2813	unwarned	A	81977
e2813	unwarned	A	102631
e2813	unwarned	A	105726
e2813	unwarned	A	121316
e2813	unwarned	A	129813
e2813	unwarned	A	138526
e2813	unwarned	A	162907
e2813	unwarned	A	168667
e2813	unwarned	A	173862
e2813	unwarned	C	19241
e2813	unwarned	C	34542
e2813	unwarned	C	47444
e2813	unwarned	C	57474
e2813	unwarned	C	65410
e2813	unwarned	C	76704
e2813	unwarned	C	115553
e2813	unwarned	C	129703
e2813	unwarned	C	135667
e2813	unwarned	C	145356
e2813	unwarned	C	163424
e2813	unwarned	C	190333
e2813	unwarned	C	199821
e2813	unwarned	C	204749
e2813	unwarned	C	209163
e2813	unwarned	C	213534
e2813	unwarned	C	218563
e2813	unwarned	C	226147
e2813	unwarned	C	240320
e2813	unwarned	C	250683
e2813	unwarned	B	10708
e2813	unwarned	B	17473
e2813	unwarned	B	26696
e2813	unwarned	B	42018
e2813	unwarned	B	58411
e2813	unwarned	B	69384
e2813	unwarned	B	100332
e2813	unwarned	B	106348
e2813	unwarned	B	112155
e2813	unwarned	B	142508
e2813	unwarned	B	151192
e2813	unwarned	B	160511
e2813	unwarned	B	174991
e2813	unwarned	B	193730
e2813	unwarned	B	223231
e2813	unwarned	B	231067
e2813	unwarned	B	239114
e2813	unwarned	B	269099
e2813	unwarned	B	278917
e2813	unwarned	B	304308
e2813	unwarned	B	322901
e2813	unwarned	B	325738
e2813	unwarned	B	332109
e2814	warned	A	7009
e2814	warned	A	23244
e2814	warned	A	40439
e2814	warned	A	49677
e2814	warned	A	74815
e2814	warned	A	90965
e2814	warned	A	110508
e2814	warned	A	127688
e2814	warned	A	157500
e2814	warned	A	167330
e2814	warned	A	172537
e2814	warned	B	10857
e2814	warned	B	16802
e2814	warned	B	26343
e2814	warned	B	41218
e2814	warned	B	52371
e2814	warned	B	58138
e2814	warned	B	62624
e2814	warned	B	81751
e2814	warned	B	126548
e2814	warned	B	213468
e2814	warned	B	277568
e2814	warned	B	284706
e2814	warned	B	314199
e2814	warned	C	20985
e2814	warned	C	28131
e2814	warned	C	41644
e2814	warned	C	52183
e2814	warned	C	62445
e2814	warned	C	71622
e2814	warned	C	80987
e2814	warned	C	116120
e2814	warned	C	121653
e2814	warned	C	125918
e2814	warned	C	133790
e2814	warned	C	150851
e2814	warned	C	168620
e2814	warned	C	195295
e2814	warned	C	211225
e2814	warned	C	215415
e2814	warned	C	219812
e2814	warned	C	229626
e2814	warned	C	238372
e2815	warned	B	11061
e2815	warned	B	13062
e2815	warned	B	61626
e2815	warned	B	69150
e2815	warned	B	116865
e2815	warned	B	209956
e2815	warned	B	270973
e2815	warned	B	279420
e2815	warned	B	304669
e2815	warned	B	326674
e2815	warned	C	20330
e2815	warned	C	22269
e2815	warned	C	34287
e2815	warned	C	79568
e2815	warned	C	114694
e2815	warned	C	119528
e2815	warned	C	122764
e2815	warned	C	126380
e2815	warned	C	130085
e2815	warned	C	138888
e2815	warned	C	140455
e2815	warned	C	142248
e2815	warned	C	145161
e2815	warned	C	147628
e2815	warned	C	153480
e2815	warned	C	156418
e2815	warned	C	159644
e2815	warned	C	163338
e2815	warned	C	168310
e2815	warned	C	171307
e2815	warned	C	173133
e2815	warned	C	177589
e2815	warned	C	186339
e2815	warned	C	195048
e2815	warned	C	204261
e2815	warned	C	208479
e2815	warned	C	213487
e2815	warned	C	218238
e2815	warned	C	226301
e2815	warned	C	233210
e2815	warned	C	238557
e2815	warned	A	6585
e2815	warned	A	8825
e2815	warned	A	18982
e2815	warned	A	36132
e2815	warned	A	72442
e2815	warned	A	88036
e2815	warned	A	96803
e2815	warned	A	104995
e2815	warned	A	122428
e2815	warned	A	162639
e2815	warned	A	167299
e2815	warned	A	173763
e2815	warned	A	175750
e2816	warned	C	24060
e2816	warned	C	34422
e2816	warned	C	46968
e2816	warned	C	57813
e2816	warned	C	66422
e2816	warned	C	77242
e2816	warned	C	87783
e2816	warned	C	94610
e2816	warned	C	104307
e2816	warned	C	115777
e2816	warned	C	120113
e2816	warned	C	123594
e2816	warned	C	126596
e2816	warned	C	130066
e2816	warned	C	135761
e2816	warned	C	145148
e2816	warned	C	147650
e2816	warned	C	163332
e2816	warned	C	186265
e2816	warned	C	188483
e2816	warned	C	193411
e2816	warned	C	200324
e2816	warned	C	204975
e2816	warned	C	205786
e2816	warned	C	211733
e2816	warned	C	218191
e2816	warned	C	226380
e2816	warned	C	235805
e2816	warned	C	241084
e2816	warned	A	11785
e2816	warned	A	18512
e2816	warned	A	25721
e2816	warned	A	37111
e2816	warned	A	43312
e2816	warned	A	72331
e2816	warned	A	86974
e2816	warned	A	105203
e2816	warned	A	121534
e2816	warned	A	131751
e2816	warned	A	162398
e2816	warned	A	167354
e2816	warned	A	173251
e2816	warned	B	17928
e2816	warned	B	27364
e2816	warned	B	42319
e2816	warned	B	53161
e2816	warned	B	58438
e2816	warned	B	111901
e2816	warned	B	152002
e2816	warned	B	174621
e2816	warned	B	200631
e2816	warned	B	231941
e2816	warned	B	249809
e2816	warned	B	275820
e2816	warned	B	302622
e2816	warned	B	304399
e2816	warned	B	321445
e2816	warned	B	322891
e2817	warned	C	20340
e2817	warned	C	33715
e2817	warned	C	47483
e2817	warned	C	57026
e2817	warned	C	65450
e2817	warned	C	76305
e2817	warned	C	80207
e2817	warned	C	105062
e2817	warned	C	129988
e2817	warned	C	147143
e2817	warned	C	187895
e2817	warned	C	194191
e2817	warned	C	203594
e2817	warned	C	213029
e2817	warned	C	221541
e2817	warned	C	226039
e2817	warned	C	239077
e2817	warned	B	10940
e2817	warned	B	16973
e2817	warned	B	27082
e2817	warned	B	42214
e2817	warned	B	52750
e2817	warned	B	58196
e2817	warned	B	75904
e2817	warned	B	109904
e2817	warned	B	188699
e2817	warned	B	268306
e2817	warned	B	302472
e2817	warned	B	322744
e2817	warned	A	6814
e2817	warned	A	16694
e2817	warned	A	25573
e2817	warned	A	49485
e2817	warned	A	71863
e2817	warned	A	87013
e2817	warned	A	105269
e2817	warned	A	121906
e2817	warned	A	131101
e2817	warned	A	138657
e2817	warned	A	162354
e2817	warned	A	167598
e2817	warned	A	173626
e2818	warned	B	11028
e2818	warned	B	44230
e2818	warned	B	61736
e2818	warned	B	79278
e2818	warned	B	205084
e2818	warned	B	240276
e2818	warned	B	271215
e2818	warned	B	326315
e2818	warned	A	6965
e2818	warned	A	17033
e2818	warned	A	35571
e2818	warned	A	47785
e2818	warned	A	71429
e2818	warned	A	83707
e2818	warned	A	89770
e2818	warned	A	109455
e2818	warned	A	163994
e2818	warned	C	20656
e2818	warned	C	34524
e2818	warned	C	41657
e2818	warned	C	78802
e2818	warned	C	130266
e2818	warned	C	146274
e2818	warned	C	186636
e2818	warned	C	202051
e2818	warned	C	218377
e2818	warned	C	228746
e2819	warned	A	20116
e2819	warned	A	35992
e2819	warned	A	86110
e2819	warned	A	111548
e2819	warned	A	165851
e2819	warned	C	30799
e2819	warned	C	77800
e2819	warned	C	119546
e2819	warned	C	131343
e2819	warned	C	146223
e2819	warned	C	164161
e2819	warned	C	189177
e2819	warned	C	204799
e2819	warned	C	220956
e2819	warned	C	230453
e2819	warned	B	17212
e2819	warned	B	26504
e2819	warned	B	42464
e2819	warned	B	56895
e2819	warned	B	69740
e2819	warned	B	116452
e2819	warned	B	201578
e2819	warned	B	271463
e2819	warned	B	328934
e2820	unwarned	A	6565
e2820	unwarned	A	16614
e2820	unwarned	A	25804
e2820	unwarned	A	40893
e2820	unwarned	A	71637
e2820	unwarned	A	87226
e2820	unwarned	A	105702
e2820	unwarned	A	121458
e2820	unwarned	A	138045
e2820	unwarned	A	162331
e2820	unwarned	A	172356
e2820	unwarned	B	10681
e2820	unwarned	B	57793
e2820	unwarned	B	72464
e2820	unwarned	B	111828
e2820	unwarned	B	200859
e2820	unwarned	B	239483
e2820	unwarned	B	304174
e2820	unwarned	B	322743
e2820	unwarned	C	19463
e2820	unwarned	C	33931
e2820	unwarned	C	75041
e2820	unwarned	C	129444
e2820	unwarned	C	147109
e2820	unwarned	C	187743
e2820	unwarned	C	210012
e2820	unwarned	C	211367
e2820	unwarned	C	217853
e2820	unwarned	C	225913
e2820	unwarned	C	239294
e2821	unwarned	B	12423
e2821	unwarned	B	28565
e2821	unwarned	B	44914
e2821	unwarned	B	54343
e2821	unwarned	B	61977
e2821	unwarned	B	79026
e2821	unwarned	B	117842
e2821	unwarned	B	203642
e2821	unwarned	B	271380
e2821	unwarned	B	279893
e2821	unwarned	B	305046
e2821	unwarned	C	21579
e2821	unwarned	C	26983
e2821	unwarned	C	30016
e2821	unwarned	C	36295
e2821	unwarned	C	41321
e2821	unwarned	C	47452
e2821	unwarned	C	52629
e2821	unwarned	C	56400
e2821	unwarned	C	62021
e2821	unwarned	C	64589
e2821	unwarned	C	70973
e2821	unwarned	C	75201
e2821	unwarned	C	81838
e2821	unwarned	C	90430
e2821	unwarned	C	94530
e2821	unwarned	C	106094
e2821	unwarned	C	116076
e2821	unwarned	C	121904
e2821	unwarned	C	122475
e2821	unwarned	C	125949
e2821	unwarned	C	131953
e2821	unwarned	C	137351
e2821	unwarned	C	139231
e2821	unwarned	C	141334
e2821	unwarned	C	143755
e2821	unwarned	C	146382
e2821	unwarned	C	148446
e2821	unwarned	C	151795
e2821	unwarned	C	154372
e2821	unwarned	C	157793
e2821	unwarned	C	160875
e2821	unwarned	C	164524
e2821	unwarned	C	167149
e2821	unwarned	C	170425
e2821	unwarned	C	173821
e2821	unwarned	C	181463
e2821	unwarned	C	186631
e2821	unwarned	C	189953
e2821	unwarned	C	193419
e2821	unwarned	C	196840
e2821	unwarned	C	208146
e2821	unwarned	C	210513
e2821	unwarned	C	212891
e2821	unwarned	C	219926
e2821	unwarned	C	228879
e2821	unwarned	C	240976
e2821	unwarned	A	9618
e2821	unwarned	A	16738
e2821	unwarned	A	21758
e2821	unwarned	A	27339
e2821	unwarned	A	34021
e2821	unwarned	A	36539
e2821	unwarned	A	38736
e2821	unwarned	A	47935
e2821	unwarned	A	74122
e2821	unwarned	A	90107
e2821	unwarned	A	96180
e2821	unwarned	A	105779
e2821	unwarned	A	113222
e2821	unwarned	A	125809
e2821	unwarned	A	165768
e2821	unwarned	A	169963
e2822	unwarned	C	34051
e2822	unwarned	C	78954
e2822	unwarned	C	119725
e2822	unwarned	C	190068
e2822	unwarned	C	218793
e2822	unwarned	C	242805
e2822	unwarned	A	30716
e2822	unwarned	A	72753
e2822	unwarned	A	107612
e2822	unwarned	A	173916
e2822	unwarned	B	27530
e2822	unwarned	B	60333
e2822	unwarned	B	78420
e2822	unwarned	B	114740
e2822	unwarned	B	204067
e2822	unwarned	B	273645
e2822	unwarned	B	327479
e2823	unwarned	C	19661
e2823	unwarned	C	35818
e2823	unwarned	C	79539
e2823	unwarned	C	131829
e2823	unwarned	C	192761
e2823	unwarned	C	220641
e2823	unwarned	C	232406
e2823	unwarned	C	243735
e2823	unwarned	B	11062
e2823	unwarned	B	28567
e2823	unwarned	B	46959
e2823	unwarned	B	68163
e2823	unwarned	B	82193
e2823	unwarned	B	121492
e2823	unwarned	B	204878
e2823	unwarned	B	239124
e2823	unwarned	B	274560
e2823	unwarned	B	327860
e2823	unwarned	A	19335
e2823	unwarned	A	35946
e2823	unwarned	A	48427
e2823	unwarned	A	73158
e2823	unwarned	A	104110
e2823	unwarned	A	127051
e2823	unwarned	A	166603
e2823	unwarned	A	173013
e2824	unwarned	B	16782
e2824	unwarned	B	26486
e2824	unwarned	B	42237
e2824	unwarned	B	52970
e2824	unwarned	B	57689
e2824	unwarned	B	69238
e2824	unwarned	B	77950
e2824	unwarned	B	112186
e2824	unwarned	B	120616
e2824	unwarned	B	150485
e2824	unwarned	B	176033
e2824	unwarned	B	203225
e2824	unwarned	B	209621
e2824	unwarned	B	267971
e2824	unwarned	B	273983
e2824	unwarned	B	281804
e2824	unwarned	B	302493
e2824	unwarned	B	322837
e2824	unwarned	B	328797
e2824	unwarned	A	18038
e2824	unwarned	A	26067
e2824	unwarned	A	40964
e2824	unwarned	A	71558
e2824	unwarned	A	87197
e2824	unwarned	A	101555
e2824	unwarned	A	105705
e2824	unwarned	A	121619
e2824	unwarned	A	138164
e2824	unwarned	A	162600
e2824	unwarned	A	173911
e2824	unwarned	C	23959
e2824	unwarned	C	34187
e2824	unwarned	C	46432
e2824	unwarned	C	57351
e2824	unwarned	C	65481
e2824	unwarned	C	76496
e2824	unwarned	C	87697
e2824	unwarned	C	93874
e2824	unwarned	C	103483
e2824	unwarned	C	114712
e2824	unwarned	C	118082
e2824	unwarned	C	122313
e2824	unwarned	C	125684
e2824	unwarned	C	129745
e2824	unwarned	C	132342
e2824	unwarned	C	145036
e2824	unwarned	C	152138
e2824	unwarned	C	155743
e2824	unwarned	C	158798
e2824	unwarned	C	162400
e2824	unwarned	C	168189
e2824	unwarned	C	171180
e2824	unwarned	C	173351
e2824	unwarned	C	177421
e2824	unwarned	C	191676
e2824	unwarned	C	200724
e2824	unwarned	C	205575
e2824	unwarned	C	210164
e2824	unwarned	C	218208
e2824	unwarned	C	227008
e2824	unwarned	C	241186
e2825	unwarned	A	12058
e2825	unwarned	A	14872
e2825	unwarned	A	17836
e2825	unwarned	A	22997
e2825	unwarned	A	29080
e2825	unwarned	A	39172
e2825	unwarned	A	48522
e2825	unwarned	A	72856
e2825	unwarned	A	87140
e2825	unwarned	A	103040
e2825	unwarned	A	106542
e2825	unwarned	A	121899
e2825	unwarned	A	138334
e2825	unwarned	A	147945
e2825	unwarned	A	162500
e2825	unwarned	A	167674
e2825	unwarned	A	174151
e2825	unwarned	C	28580
e2825	unwarned	C	34545
e2825	unwarned	C	77831
e2825	unwarned	C	79930
e2825	unwarned	C	130422
e2825	unwarned	C	133374
e2825	unwarned	C	135546
e2825	unwarned	C	142914
e2825	unwarned	C	149283
e2825	unwarned	C	189418
e2825	unwarned	C	193970
e2825	unwarned	C	199613
e2825	unwarned	C	206190
e2825	unwarned	C	211696
e2825	unwarned	C	218770
e2825	unwarned	C	226361
e2825	unwarned	C	241453
e2825	unwarned	B	17235
e2825	unwarned	B	27096
e2825	unwarned	B	42496
e2825	unwarned	B	58500
e2825	unwarned	B	69686
e2825	unwarned	B	113095
e2825	unwarned	B	203781
e2825	unwarned	B	270511
e2825	unwarned	B	323132
e2826	warned	A	8493
e2826	warned	A	20190
e2826	warned	A	48717
e2826	warned	A	75346
e2826	warned	A	112636
e2826	warned	A	135235
e2826	warned	A	149577
e2826	warned	A	175693
e2826	warned	C	20583
e2826	warned	C	41864
e2826	warned	C	79514
